experiment_id,condition,variant,metric,n,n_seeds,n_sequences,n_connectome_instances,mean,median,sd,ci_low,ci_high
B4,nonrepeating,no_memory,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B4,nonrepeating,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,nonrepeating,no_memory,key_accuracy,8,8,3,1,0.59375,0.625,0.1632841276707762,0.4791666666666667,0.6875
B4,nonrepeating,no_memory,precision,8,8,3,1,0.8645833333333333,0.9,0.1398518206747118,0.7708333333333333,0.95
B4,nonrepeating,no_memory,timing_mae_s,8,8,3,1,0.1286344246031744,0.12738095238095223,0.003933615510255812,0.12619319196428552,0.1312658730158728
B4,nonrepeating,no_memory,timing_jitter_s,8,8,3,1,0.004582749759749346,0.0044821839365548535,0.001704666090893824,0.0035356511094749798,0.005681590885435199
B4,nonrepeating,no_memory,misses,8,8,3,1,4.875,4.5,1.9594095320493148,3.75,6.25
B4,nonrepeating,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B4,nonrepeating,no_memory,energy_proxy,8,8,3,1,56.54171371459961,50.21108055114746,20.4758613978862,44.28613157272339,70.57869521379472
B4,nonrepeating,no_memory,joint_velocity_rms,8,8,3,1,0.7630209699273109,0.7219485938549042,0.1338996993763401,0.6822293849661947,0.8548526236787438
B4,nonrepeating,sequence_specific,motor_rhythm_power,8,8,3,1,0.7129444107413292,0.7176276445388794,0.10759467194972924,0.6378446402028203,0.7777967223897576
B4,nonrepeating,sequence_specific,motor_frequency_hz,8,8,3,1,8.805057615995116,8.770032051282051,0.2883474165226991,8.62293956043956,9.00116686698718
B4,nonrepeating,sequence_specific,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,nonrepeating,sequence_specific,key_accuracy,8,8,3,1,0.12499999999999999,0.08333333333333333,0.10910894511799618,0.05208333333333333,0.19791666666666666
B4,nonrepeating,sequence_specific,precision,8,8,3,1,0.0859375,0.0625,0.07168388151493764,0.0390625,0.1328125
B4,nonrepeating,sequence_specific,timing_mae_s,6,8,3,1,0.08666666666666696,0.08666666666666697,0.0007302967433402247,0.08622222222222252,0.08711111111111142
B4,nonrepeating,sequence_specific,timing_jitter_s,3,8,3,1,0.09782296935451006,0.09782296935451006,0.0,0.09782296935451006,0.09782296935451006
B4,nonrepeating,sequence_specific,misses,8,8,3,1,10.5,11.0,1.3093073414159542,9.625,11.375
B4,nonrepeating,sequence_specific,extra_contacts,8,8,3,1,14.75,15.0,0.4629100498862757,14.375,15.0
B4,nonrepeating,sequence_specific,energy_proxy,8,8,3,1,134.86796188354492,144.06878662109375,18.745671989474246,120.03993225097656,145.20966720581055
B4,nonrepeating,sequence_specific,joint_velocity_rms,8,8,3,1,1.2436433285474777,1.2731772661209106,0.08276210477543715,1.182956337928772,1.2913840264081955
B4,repeated,full,motor_rhythm_power,8,8,1,1,0.719795435667038,0.7505492866039276,0.09739673065511228,0.6509005641564727,0.7739494305104018
B4,repeated,full,motor_frequency_hz,8,8,1,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B4,repeated,full,oscillating_mn_fraction,8,8,1,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,repeated,full,key_accuracy,8,8,1,1,0.1875,0.25,0.11572751247156893,0.09375,0.25
B4,repeated,full,precision,8,8,1,1,0.75,1.0,0.4629100498862757,0.375,1.0
B4,repeated,full,timing_mae_s,6,8,1,1,0.11299999999999961,0.113333333333333,0.0008164965809278173,0.11233333333333288,0.113333333333333
B4,repeated,full,timing_jitter_s,6,8,1,1,0.0011547005383795732,0.0011547005383796371,1.5704296272443674e-16,0.0011547005383794448,0.0011547005383796374
B4,repeated,full,misses,8,8,1,1,9.75,9.0,1.3887301496588271,9.0,10.875
B4,repeated,full,extra_contacts,8,8,1,1,0.0,0.0,0.0,0.0,0.0
B4,repeated,full,energy_proxy,8,8,1,1,39.378201484680176,39.5162467956543,3.1758843186512156,37.127684593200684,41.363752365112305
B4,repeated,full,joint_velocity_rms,8,8,1,1,0.6414846777915955,0.6489653885364532,0.023468590174962844,0.6246037632226944,0.6547522321343422
B4,repeated,no_memory,motor_rhythm_power,8,8,1,1,0.7233521491289139,0.7521120011806488,0.1030658136382812,0.6521390687674284,0.7828929729759693
B4,repeated,no_memory,motor_frequency_hz,8,8,1,1,8.799502060439561,8.770032051282051,0.3094568967545219,8.596354166666668,9.007096354166666
B4,repeated,no_memory,oscillating_mn_fraction,8,8,1,1,0.025510204081632654,0.02423469387755102,0.0074686230072591835,0.02072704081632653,0.030293367346938774
B4,repeated,no_memory,key_accuracy,8,8,1,1,0.1875,0.25,0.11572751247156893,0.09375,0.25
B4,repeated,no_memory,precision,8,8,1,1,0.75,1.0,0.4629100498862757,0.375,1.0
B4,repeated,no_memory,timing_mae_s,6,8,1,1,0.13077777777777747,0.13133333333333308,0.0013608276348796994,0.1296666666666662,0.13133333333333308
B4,repeated,no_memory,timing_jitter_s,6,8,1,1,0.001295583781982567,0.0011547005383791243,0.00034509206013665636,0.0011547005383791243,0.001577350269189452
B4,repeated,no_memory,misses,8,8,1,1,9.75,9.0,1.3887301496588271,9.0,10.875
B4,repeated,no_memory,extra_contacts,8,8,1,1,0.0,0.0,0.0,0.0,0.0
B4,repeated,no_memory,energy_proxy,8,8,1,1,41.78694486618042,41.98364448547363,4.5420199493157964,38.697170567512515,44.56825456619263
B4,repeated,no_memory,joint_velocity_rms,8,8,1,1,0.6497771367430687,0.6524373292922974,0.023299789943024306,0.6328590847551823,0.6634894162416458
B4,repeated,sequence_specific,motor_rhythm_power,8,8,1,1,0.7099623158574104,0.7431193292140961,0.08539079223270613,0.6501372642815113,0.7597605008631945
B4,repeated,sequence_specific,motor_frequency_hz,8,8,1,1,8.811654838217338,8.770032051282051,0.28015084482714625,8.635987103174603,9.003371680402932
B4,repeated,sequence_specific,oscillating_mn_fraction,8,8,1,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,repeated,sequence_specific,key_accuracy,8,8,1,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
B4,repeated,sequence_specific,precision,8,8,1,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
B4,repeated,sequence_specific,timing_mae_s,8,8,1,1,0.08849999999999969,0.08849999999999969,0.0,0.08849999999999969,0.08849999999999969
B4,repeated,sequence_specific,timing_jitter_s,8,8,1,1,0.001000000000000112,0.001000000000000112,0.0,0.001000000000000112,0.001000000000000112
B4,repeated,sequence_specific,misses,8,8,1,1,8.0,8.0,0.0,8.0,8.0
B4,repeated,sequence_specific,extra_contacts,8,8,1,1,8.0,8.0,0.0,8.0,8.0
B4,repeated,sequence_specific,energy_proxy,8,8,1,1,107.14360046386719,107.14360046386719,0.0,107.14360046386719,107.14360046386719
B4,repeated,sequence_specific,joint_velocity_rms,8,8,1,1,1.0821239948272705,1.0821239948272705,0.0,1.0821239948272705,1.0821239948272705
B4,syncopated,full,motor_rhythm_power,8,8,3,1,0.702726200222969,0.7101396918296814,0.09244754093228714,0.6355228755623102,0.7539456486701965
B4,syncopated,full,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B4,syncopated,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,syncopated,full,key_accuracy,8,8,3,1,0.625,0.75,0.23145502494313785,0.45833333333333337,0.75
B4,syncopated,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B4,syncopated,full,timing_mae_s,8,8,3,1,0.11199999999999978,0.11234920634920631,0.0023752918350962325,0.11036111111111097,0.11340882936507925
B4,syncopated,full,timing_jitter_s,7,8,3,1,0.004080763734077712,0.0041403933560537984,0.001174226076168178,0.003287472754177663,0.00487393822231247
B4,syncopated,full,misses,8,8,3,1,4.5,3.0,2.7774602993176543,3.0,6.5
B4,syncopated,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B4,syncopated,full,energy_proxy,8,8,3,1,42.390923500061035,40.45882034301758,10.542212815079834,36.0208743929863,49.211287593841554
B4,syncopated,full,joint_velocity_rms,8,8,3,1,0.6691738590598106,0.6568824946880341,0.08736973295076926,0.6163512011989951,0.7239169180393219
B4,syncopated,no_memory,motor_rhythm_power,8,8,3,1,0.7119175121188164,0.7367264926433563,0.09819685953593857,0.6423639200627804,0.7690044268965721
B4,syncopated,no_memory,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B4,syncopated,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,syncopated,no_memory,key_accuracy,8,8,3,1,0.6041666666666666,0.6666666666666666,0.1651718681608525,0.4895833333333333,0.6979166666666666
B4,syncopated,no_memory,precision,8,8,3,1,0.8645833333333333,0.9,0.1398518206747118,0.7708333333333333,0.95
B4,syncopated,no_memory,timing_mae_s,8,8,3,1,0.12872916666666656,0.12808333333333333,0.0035435919136934334,0.1265312499999999,0.13108333333333322
B4,syncopated,no_memory,timing_jitter_s,8,8,3,1,0.005086118499294102,0.004828485284203501,0.0014311285843607998,0.004171406127348955,0.0060080556362208555
B4,syncopated,no_memory,misses,8,8,3,1,4.75,4.0,1.9820624179302297,3.625,6.125
B4,syncopated,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B4,syncopated,no_memory,energy_proxy,8,8,3,1,62.70634412765503,55.6122989654541,23.73794372365826,48.283437728881836,78.93003311157227
B4,syncopated,no_memory,joint_velocity_rms,8,8,3,1,0.8043644577264786,0.7617462873458862,0.15116976762523918,0.712769728153944,0.9074887346476317
B4,syncopated,sequence_specific,motor_rhythm_power,8,8,3,1,0.7052744925022125,0.7279330193996429,0.08725850207001153,0.6412703128531575,0.749588318169117
B4,syncopated,sequence_specific,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B4,syncopated,sequence_specific,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,syncopated,sequence_specific,key_accuracy,8,8,3,1,0.12499999999999999,0.08333333333333333,0.10910894511799618,0.05208333333333333,0.19791666666666666
B4,syncopated,sequence_specific,precision,8,8,3,1,0.07097186700767263,0.058823529411764705,0.05493408144243055,0.036764705882352935,0.10517902813299232
B4,syncopated,sequence_specific,timing_mae_s,6,8,3,1,0.07800000000000004,0.07800000000000004,0.00876356092008246,0.07266666666666682,0.08333333333333325
B4,syncopated,sequence_specific,timing_jitter_s,3,8,3,1,0.06791170738539876,0.06791170738539876,0.0,0.06791170738539876,0.06791170738539876
B4,syncopated,sequence_specific,misses,8,8,3,1,10.5,11.0,1.3093073414159542,9.625,11.375
B4,syncopated,sequence_specific,extra_contacts,8,8,3,1,17.0,16.0,2.6186146828319083,15.25,18.75
B4,syncopated,sequence_specific,energy_proxy,8,8,3,1,141.0560302734375,148.51194763183594,17.58866765302975,127.6325569152832,151.0003890991211
B4,syncopated,sequence_specific,joint_velocity_rms,8,8,3,1,1.281982347369194,1.2885088920593262,0.07422202202634333,1.2302052080631256,1.3266791850328445
B5,curved_reach,direct,motor_rhythm_power,8,8,3,1,0.7197279334068298,0.7519149482250214,0.09710478165989134,0.6494781436398626,0.7726481383666396
B5,curved_reach,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B5,curved_reach,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,curved_reach,direct,key_accuracy,8,8,3,1,0.9270833333333333,0.9166666666666666,0.06954358003302334,0.8854166666666666,0.96875
B5,curved_reach,direct,precision,8,8,3,1,0.7313288563288562,0.8461538461538461,0.22284648157044545,0.5529100529100529,0.853021978021978
B5,curved_reach,direct,timing_mae_s,8,8,3,1,0.09447045454545437,0.09145454545454523,0.00664272674248795,0.09075378787878768,0.09962499999999987
B5,curved_reach,direct,timing_jitter_s,8,8,3,1,0.012578615435579359,0.008896713727636448,0.006937249092924251,0.008816085992563508,0.018174032959059373
B5,curved_reach,direct,misses,8,8,3,1,0.875,1.0,0.8345229603962802,0.375,1.375
B5,curved_reach,direct,extra_contacts,8,8,3,1,5.75,2.0,6.943650748294136,2.0,11.375
B5,curved_reach,direct,energy_proxy,8,8,3,1,106.2806749343872,104.15679931640625,25.078207370604353,91.17555141448975,123.7458610534668
B5,curved_reach,direct,joint_velocity_rms,8,8,3,1,1.0865494757890701,1.0790060758590698,0.13089705604427598,1.0076029151678085,1.176408052444458
B5,curved_reach,full,motor_rhythm_power,8,8,3,1,0.7119071632623672,0.7262744903564453,0.10261680700846798,0.636890159919858,0.7709814008325339
B5,curved_reach,full,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B5,curved_reach,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,curved_reach,full,key_accuracy,8,8,3,1,0.53125,0.5416666666666667,0.20863074009907004,0.3854166666666667,0.6458333333333334
B5,curved_reach,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B5,curved_reach,full,timing_mae_s,8,8,3,1,0.11249603174603162,0.11233333333333292,0.00227081231310531,0.11104166666666654,0.11397023809523799
B5,curved_reach,full,timing_jitter_s,7,8,3,1,0.003377713134703526,0.00425571511160112,0.0020919692787016563,0.0019119781065924195,0.004775867495002873
B5,curved_reach,full,misses,8,8,3,1,5.625,5.5,2.5035688811888406,4.25,7.375
B5,curved_reach,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B5,curved_reach,full,energy_proxy,8,8,3,1,37.91377258300781,35.55023670196533,11.011564779421581,31.218691408634186,45.592030698060995
B5,curved_reach,full,joint_velocity_rms,8,8,3,1,0.6289333999156952,0.6105533540248871,0.09277229871296593,0.5726181941106916,0.6934607997536659
B5,direct_reach,direct,motor_rhythm_power,8,8,3,1,0.7198337987065315,0.7503457367420197,0.09644345148002946,0.650050937756896,0.7723895533010363
B5,direct_reach,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B5,direct_reach,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,direct_reach,direct,key_accuracy,8,8,3,1,0.9270833333333333,0.9166666666666666,0.06954358003302334,0.8854166666666666,0.96875
B5,direct_reach,direct,precision,8,8,3,1,0.8214827935222673,0.9166666666666666,0.18220519482881478,0.6751012145748988,0.920673076923077
B5,direct_reach,direct,timing_mae_s,8,8,3,1,0.0945511363636362,0.09163636363636347,0.00647059635414514,0.0909261363636362,0.09956249999999983
B5,direct_reach,direct,timing_jitter_s,8,8,3,1,0.010534402628883787,0.007821880731756013,0.005198717528614683,0.0077034968606934295,0.014709730958531776
B5,direct_reach,direct,misses,8,8,3,1,0.875,1.0,0.8345229603962802,0.375,1.375
B5,direct_reach,direct,extra_contacts,8,8,3,1,3.0,1.0,3.7032803990902057,1.0,6.0
B5,direct_reach,direct,energy_proxy,8,8,3,1,102.47784042358398,98.93209838867188,25.347201011606202,87.27604293823242,120.01084899902344
B5,direct_reach,direct,joint_velocity_rms,8,8,3,1,1.0707875192165375,1.05612051486969,0.1346034915994144,0.9898444712162018,1.1649857759475708
B5,direct_reach,full,motor_rhythm_power,8,8,3,1,0.711833018809557,0.7275124788284302,0.10193489635566333,0.6366414166986942,0.7705627335235476
B5,direct_reach,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B5,direct_reach,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,direct_reach,full,key_accuracy,8,8,3,1,0.53125,0.5416666666666667,0.20863074009907004,0.3854166666666667,0.6458333333333334
B5,direct_reach,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B5,direct_reach,full,timing_mae_s,8,8,3,1,0.11198214285714275,0.11211111111111069,0.00201329914960212,0.1106924603174603,0.11326984126984127
B5,direct_reach,full,timing_jitter_s,7,8,3,1,0.0028087035768029887,0.003126943839882072,0.0015223487144627704,0.0018027692832450215,0.003911462911335354
B5,direct_reach,full,misses,8,8,3,1,5.625,5.5,2.5035688811888406,4.25,7.375
B5,direct_reach,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B5,direct_reach,full,energy_proxy,8,8,3,1,35.53015899658203,32.28251838684082,11.206461869454392,29.126590114831924,43.36584661602974
B5,direct_reach,full,joint_velocity_rms,8,8,3,1,0.6106329187750816,0.5864874720573425,0.09731559998132228,0.5539198212325573,0.6782144105061889
B5,soft_force,direct,motor_rhythm_power,8,8,3,1,0.7176309004426003,0.7451765239238739,0.09627665246897736,0.6486173136159777,0.7705312082543969
B5,soft_force,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B5,soft_force,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,soft_force,direct,key_accuracy,8,8,3,1,0.90625,0.9166666666666666,0.10386862122985208,0.8333333333333333,0.96875
B5,soft_force,direct,precision,8,8,3,1,0.8478260869565217,1.0,0.2817713347133852,0.6195652173913043,1.0
B5,soft_force,direct,timing_mae_s,8,8,3,1,0.11645707070707056,0.11418181818181808,0.005659336957702989,0.1132348484848483,0.12072222222222212
B5,soft_force,direct,timing_jitter_s,8,8,3,1,0.010617044849359037,0.008626948616065904,0.004066343764063715,0.008372424628518317,0.013831260788091562
B5,soft_force,direct,misses,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B5,soft_force,direct,extra_contacts,8,8,3,1,3.5,0.0,6.48074069840786,0.0,8.75
B5,soft_force,direct,energy_proxy,8,8,3,1,62.820176124572754,60.09904098510742,17.71393944271121,52.21125793457031,75.00665092468262
B5,soft_force,direct,joint_velocity_rms,8,8,3,1,0.9155014827847481,0.9019075036048889,0.12549283678462467,0.8400334492325783,1.00334432721138
B5,soft_force,full,motor_rhythm_power,8,8,3,1,0.712093286216259,0.7269704937934875,0.10007041816227916,0.6385600939393044,0.7690720969811082
B5,soft_force,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B5,soft_force,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B5,soft_force,full,key_accuracy,8,8,3,1,0.020833333333333332,0.0,0.03857583749052298,0.0,0.05208333333333333
B5,soft_force,full,precision,8,8,3,1,0.25,0.0,0.4629100498862757,0.0,0.625
B5,soft_force,full,timing_mae_s,2,8,3,1,0.13799999999999946,0.13799999999999946,6.280369834735101e-16,0.137999999999999,0.1379999999999999
B5,soft_force,full,timing_jitter_s,0,8,3,1,,,,,
B5,soft_force,full,misses,8,8,3,1,11.75,12.0,0.4629100498862757,11.375,12.0
B5,soft_force,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B5,soft_force,full,energy_proxy,8,8,3,1,19.867359280586243,17.82902193069458,6.855172601003485,15.837353679537774,24.612791180610657
B5,soft_force,full,joint_velocity_rms,8,8,3,1,0.5029268898069859,0.4793040156364441,0.08681702634687916,0.45212186202406884,0.5635137990117073
